time	V(a)	V(a1)
0.000000000000000e+00	1.000000e-06	2.922616e-23
3.199999820679977e-09	1.010667e-06	4.646609e-06
6.399999641359955e-09	1.021333e-06	1.712644e-05
1.279999928271991e-08	1.042667e-06	5.986815e-05
2.559999856543982e-08	1.085333e-06	1.875349e-04
4.306755334002387e-08	1.143558e-06	4.129948e-04
6.234888625588915e-08	1.207829e-06	7.017074e-04
8.628663091801210e-08	1.287622e-06	1.086591e-03
1.173724069567006e-07	1.391241e-06	1.601523e-03
2.429918536084750e-07	1.809971e-06	3.713461e-03
6.748298471054271e-07	3.249428e-06	1.101947e-02
8.864521619509646e-07	3.954834e-06	1.460304e-02
1.195171289190008e-06	4.983896e-06	1.983101e-02
1.760154913058031e-06	6.867171e-06	2.939872e-02
2.890122160794076e-06	1.063372e-05	4.853420e-02
5.150056656266167e-06	1.816682e-05	8.680540e-02
9.669925647210349e-06	3.323302e-05	1.633484e-01
1.870966362909872e-05	6.336542e-05	3.164339e-01
3.678913959287544e-05	1.236302e-04	6.225956e-01
5.678913959287544e-05	1.902967e-04	9.612561e-01
7.678913959287544e-05	2.569633e-04	1.299878e+00
1.367891395928754e-04	4.569629e-04	2.315390e+00
2.567891395928755e-04	8.569621e-04	4.343586e+00
6.367891395928757e-04	2.123626e-03	1.071181e+01
7.767891395928761e-04	2.590292e-03	1.302431e+01
7.967891395928761e-04	2.656959e-03	1.335270e+01
8.167891395928762e-04	2.723625e-03	1.368053e+01
8.567891395928763e-04	2.856958e-03	1.433451e+01
1.276789139592877e-03	4.256955e-03	2.104506e+01
1.636789139592878e-03	5.456953e-03	2.651006e+01
1.996789139592879e-03	6.656950e-03	3.163637e+01
2.036789139592879e-03	6.790284e-03	3.218216e+01
2.056789139592879e-03	6.856950e-03	3.245308e+01
2.073981978136108e-03	6.914259e-03	3.268467e+01
2.082471362038641e-03	6.942557e-03	3.279799e+01
2.089920041101385e-03	6.967386e-03	3.289597e+01
2.098774934982050e-03	6.996903e-03	3.300997e+01
2.106941407313529e-03	7.024124e-03	3.311281e+01
2.109582391641699e-03	7.032927e-03	3.314479e+01
2.110642470944245e-03	7.036461e-03	3.315747e+01
2.110674105336476e-03	7.036566e-03	3.315774e+01
2.110692170405563e-03	7.036626e-03	3.315762e+01
2.110712229146387e-03	7.036693e-03	3.315622e+01
2.110744324356616e-03	7.036800e-03	3.314901e+01
2.110764359733140e-03	7.036867e-03	3.313683e+01
2.110778969498367e-03	7.036916e-03	3.311660e+01
2.110792029202751e-03	7.036959e-03	3.308146e+01
2.110805191101607e-03	7.037003e-03	3.301788e+01
2.110818686646759e-03	7.037048e-03	3.290259e+01
2.110833588167875e-03	7.037098e-03	3.268439e+01
2.110847304993585e-03	7.037144e-03	3.234521e+01
2.110861812247494e-03	7.037192e-03	3.176301e+01
2.110875816283653e-03	7.037239e-03	3.089090e+01
2.110890637163197e-03	7.037288e-03	2.954327e+01
2.110905661280108e-03	7.037338e-03	2.770615e+01
2.110921774769094e-03	7.037392e-03	2.532439e+01
2.110928871556853e-03	7.037416e-03	2.416921e+01
2.110938392829238e-03	7.037447e-03	2.260515e+01
2.110944607010467e-03	7.037468e-03	2.166590e+01
2.110952872386997e-03	7.037496e-03	2.060111e+01
2.110967475833611e-03	7.037544e-03	1.912113e+01
2.110984226549953e-03	7.037600e-03	1.783536e+01
2.110988414229038e-03	7.037614e-03	1.759702e+01
2.110996789587209e-03	7.037642e-03	1.724615e+01
2.111013540303551e-03	7.037698e-03	1.675027e+01
2.111047041736235e-03	7.037810e-03	1.616715e+01
2.111085506693185e-03	7.037938e-03	1.583212e+01
2.111134728308652e-03	7.038102e-03	1.565540e+01
2.111309616621687e-03	7.038685e-03	1.551798e+01
2.372908795665955e-03	7.910680e-03	1.561275e+01
2.712908795665956e-03	9.044011e-03	1.577952e+01
3.052908795665957e-03	1.017734e-02	1.595003e+01
3.412908795665958e-03	1.137734e-02	1.613085e+01
3.772908795665959e-03	1.257734e-02	1.630735e+01
4.132908795665960e-03	1.377734e-02	1.647445e+01
4.492908795665961e-03	1.497733e-02	1.662687e+01
4.872908795665962e-03	1.624400e-02	1.676603e+01
5.252908795665963e-03	1.751066e-02	1.687693e+01
5.632908795665964e-03	1.877733e-02	1.695383e+01
5.992908795665964e-03	1.997732e-02	1.699051e+01
6.352908795665965e-03	2.117732e-02	1.698787e+01
6.712908795665966e-03	2.237732e-02	1.694237e+01
7.072908795665967e-03	2.357732e-02	1.685097e+01
7.432908795665968e-03	2.477731e-02	1.671109e+01
7.772908795665969e-03	2.591064e-02	1.653232e+01
8.092908795665958e-03	2.697731e-02	1.632039e+01
8.392908795665946e-03	2.797731e-02	1.607960e+01
8.672908795665934e-03	2.891064e-02	1.580887e+01
8.812908795665928e-03	2.937730e-02	1.564642e+01
8.892908795665925e-03	2.964397e-02	1.553531e+01
8.932908795665924e-03	2.977730e-02	1.546674e+01
8.952908795665923e-03	2.984397e-02	1.542343e+01
8.972908795665922e-03	2.991064e-02	1.536368e+01
8.992908795665921e-03	2.997730e-02	1.527863e+01
9.012908795665920e-03	3.004397e-02	1.517260e+01
9.032908795665920e-03	3.011063e-02	1.505744e+01
9.052908795665919e-03	3.017730e-02	1.493951e+01
9.072908795665918e-03	3.024397e-02	1.481799e+01
9.092908795665917e-03	3.031063e-02	1.469106e+01
9.112908795665916e-03	3.037730e-02	1.455239e+01
9.130179682183758e-03	3.043487e-02	1.441235e+01
9.146716257955025e-03	3.048999e-02	1.425783e+01
9.146725509103466e-03	3.049002e-02	1.425629e+01
9.146744011400348e-03	3.049009e-02	1.425188e+01
9.146770859434845e-03	3.049017e-02	1.424929e+01
9.146801848871160e-03	3.049028e-02	1.424848e+01
9.146836142844183e-03	3.049039e-02	1.424809e+01
9.146904730790230e-03	3.049062e-02	1.424733e+01
9.146969078590285e-03	3.049084e-02	1.424657e+01
9.147060265901072e-03	3.049114e-02	1.424544e+01
9.147154493488741e-03	3.049145e-02	1.424424e+01
9.147835063465616e-03	3.049372e-02	1.423546e+01
9.148207476698875e-03	3.049496e-02	1.423066e+01
9.148297330282773e-03	3.049526e-02	1.423009e+01
9.148343318755097e-03	3.049542e-02	1.423149e+01
9.148402588362435e-03	3.049561e-02	1.423646e+01
9.148466857854030e-03	3.049583e-02	1.424289e+01
9.148502833823176e-03	3.049595e-02	1.424529e+01
9.148537077368336e-03	3.049606e-02	1.424618e+01
9.148581370611251e-03	3.049621e-02	1.424641e+01
9.148650076385174e-03	3.049644e-02	1.424605e+01
9.148693384314793e-03	3.049658e-02	1.424559e+01
9.148731154143819e-03	3.049671e-02	1.424510e+01
9.148773217814090e-03	3.049685e-02	1.424451e+01
9.148818139054755e-03	3.049700e-02	1.424384e+01
9.148860736284568e-03	3.049714e-02	1.424319e+01
9.148900499541531e-03	3.049727e-02	1.424257e+01
9.148942175296253e-03	3.049741e-02	1.424190e+01
9.149044633923848e-03	3.049775e-02	1.424025e+01
9.149264119645563e-03	3.049849e-02	1.423668e+01
9.170351795461135e-03	3.056878e-02	1.389196e+01
9.184371609550717e-03	3.061551e-02	1.366238e+01
9.204371609550717e-03	3.068218e-02	1.333444e+01
9.644371609550699e-03	3.214884e-02	6.010408e+00
9.984371609550685e-03	3.328217e-02	2.650440e-01
1.002437160955068e-02	3.341550e-02	-4.123422e-01
1.036437160955067e-02	3.454884e-02	-6.156769e+00
1.078437160955065e-02	3.594884e-02	-1.314891e+01
1.080437160955065e-02	3.601550e-02	-1.347711e+01
1.082437160955065e-02	3.608217e-02	-1.380477e+01
1.084437160955065e-02	3.614883e-02	-1.413186e+01
1.088437160955065e-02	3.628217e-02	-1.478430e+01
1.130437160955063e-02	3.768216e-02	-2.147445e+01
1.164437160955062e-02	3.881549e-02	-2.662209e+01
1.200437160955060e-02	4.001549e-02	-3.174063e+01
1.212437160955060e-02	4.041549e-02	-3.335977e+01
1.214437160955060e-02	4.048216e-02	-3.362502e+01
1.216048774812259e-02	4.053588e-02	-3.383751e+01
1.216919924451374e-02	4.056492e-02	-3.395134e+01
1.217708589436051e-02	4.059121e-02	-3.405296e+01
1.218629314314564e-02	4.062190e-02	-3.416919e+01
1.219497335836535e-02	4.065083e-02	-3.427651e+01
1.219776730656008e-02	4.066014e-02	-3.430981e+01
1.219875530038949e-02	4.066344e-02	-3.432145e+01
1.219876928769326e-02	4.066348e-02	-3.432154e+01
1.219878470214644e-02	4.066353e-02	-3.432127e+01
1.219881553105281e-02	4.066364e-02	-3.431908e+01
1.219883535739514e-02	4.066370e-02	-3.431469e+01
1.219885398845981e-02	4.066376e-02	-3.430441e+01
1.219886852797941e-02	4.066381e-02	-3.428713e+01
1.219888195730480e-02	4.066386e-02	-3.425605e+01
1.219889531332991e-02	4.066390e-02	-3.419993e+01
1.219890885661925e-02	4.066395e-02	-3.409799e+01
1.219892396403986e-02	4.066400e-02	-3.390164e+01
1.219893766341546e-02	4.066404e-02	-3.359853e+01
1.219895223890351e-02	4.066409e-02	-3.307157e+01
1.219896617318020e-02	4.066414e-02	-3.228342e+01
1.219898096742410e-02	4.066419e-02	-3.104897e+01
1.219899586886063e-02	4.066424e-02	-2.935607e+01
1.219901186240431e-02	4.066429e-02	-2.713704e+01
1.219901838476857e-02	4.066431e-02	-2.612318e+01
1.219902891416208e-02	4.066435e-02	-2.443683e+01
1.219903567351686e-02	4.066437e-02	-2.342552e+01
1.219904337803954e-02	4.066440e-02	-2.243797e+01
1.219905878708488e-02	4.066445e-02	-2.097102e+01
1.219908902303776e-02	4.066455e-02	-1.897784e+01
1.219909396309723e-02	4.066456e-02	-1.876110e+01
1.219910384321616e-02	4.066460e-02	-1.848814e+01
1.219912360345403e-02	4.066467e-02	-1.811403e+01
1.219916312392976e-02	4.066480e-02	-1.769864e+01
1.219921004969377e-02	4.066495e-02	-1.746953e+01
1.219927143606124e-02	4.066516e-02	-1.735780e+01
1.219950715933508e-02	4.066594e-02	-1.727693e+01
1.249521138755402e-02	4.165162e-02	-1.764403e+01
1.283521138755401e-02	4.278495e-02	-1.805882e+01
1.317521138755400e-02	4.391828e-02	-1.844398e+01
1.353521138755398e-02	4.511828e-02	-1.881296e+01
1.389521138755397e-02	4.631828e-02	-1.913506e+01
1.425521138755395e-02	4.751828e-02	-1.940347e+01
1.461521138755394e-02	4.871827e-02	-1.961176e+01
1.497521138755392e-02	4.991827e-02	-1.975415e+01
1.533521138755391e-02	5.111827e-02	-1.982555e+01
1.565521138755389e-02	5.218493e-02	-1.982600e+01
1.601521138755388e-02	5.338493e-02	-1.975255e+01
1.637521138755386e-02	5.458493e-02	-1.959850e+01
1.673521138755385e-02	5.578493e-02	-1.936244e+01
1.709521138755384e-02	5.698492e-02	-1.904396e+01
1.743521138755382e-02	5.811825e-02	-1.866793e+01
1.777521138755381e-02	5.925159e-02	-1.821967e+01
1.809521138755379e-02	6.031825e-02	-1.773233e+01
1.839521138755378e-02	6.131825e-02	-1.721641e+01
1.867521138755377e-02	6.225158e-02	-1.667484e+01
1.881521138755377e-02	6.271824e-02	-1.636925e+01
1.887521138755376e-02	6.291825e-02	-1.622127e+01
1.889521138755376e-02	6.298491e-02	-1.616619e+01
1.891521138755376e-02	6.305158e-02	-1.610435e+01
1.893521138755376e-02	6.311824e-02	-1.602768e+01
1.895521138755376e-02	6.318491e-02	-1.592776e+01
1.897521138755376e-02	6.325158e-02	-1.580805e+01
1.903521138755376e-02	6.345158e-02	-1.541533e+01
1.905521138755376e-02	6.351824e-02	-1.527692e+01
1.907521138755375e-02	6.358491e-02	-1.512990e+01
1.909521138755375e-02	6.365158e-02	-1.496697e+01
1.910608679196978e-02	6.368783e-02	-1.486602e+01
1.910617359995501e-02	6.368811e-02	-1.486761e+01
1.910628934393532e-02	6.368850e-02	-1.486649e+01
1.910737492997444e-02	6.369212e-02	-1.485484e+01
1.910830636400389e-02	6.369523e-02	-1.484466e+01
1.910990473014812e-02	6.370056e-02	-1.482662e+01
1.911311204243482e-02	6.371125e-02	-1.478936e+01
1.911444512221152e-02	6.371569e-02	-1.477271e+01
1.911601033556707e-02	6.372090e-02	-1.475278e+01
1.911722659820551e-02	6.372496e-02	-1.473682e+01
1.911731102641127e-02	6.372524e-02	-1.473606e+01
1.911735520672792e-02	6.372539e-02	-1.473704e+01
1.911742220874889e-02	6.372561e-02	-1.474195e+01
1.911748502227592e-02	6.372582e-02	-1.474783e+01
1.911752696871988e-02	6.372596e-02	-1.475060e+01
1.911756141355060e-02	6.372607e-02	-1.475149e+01
1.911760676499217e-02	6.372623e-02	-1.475169e+01
1.911766755888657e-02	6.372643e-02	-1.475137e+01
1.911770945855035e-02	6.372657e-02	-1.475093e+01
1.911774830337924e-02	6.372670e-02	-1.475044e+01
1.911779091384775e-02	6.372684e-02	-1.474984e+01
1.911783679535704e-02	6.372700e-02	-1.474916e+01
1.911787943968293e-02	6.372714e-02	-1.474851e+01
1.911791999513785e-02	6.372727e-02	-1.474788e+01
1.911796023426562e-02	6.372741e-02	-1.474724e+01
1.911806121130644e-02	6.372774e-02	-1.474562e+01
1.911827753907302e-02	6.372847e-02	-1.474211e+01
1.913830670966635e-02	6.379523e-02	-1.441558e+01
1.915127167567442e-02	6.383844e-02	-1.420385e+01
1.917127167567442e-02	6.390511e-02	-1.387681e+01
1.961127167567440e-02	6.537177e-02	-6.567099e+00
1.999127167567439e-02	6.663844e-02	-1.481676e-01
2.005127167567439e-02	6.683844e-02	8.678856e-01
2.041127167567437e-02	6.803843e-02	6.945152e+00
2.083127167567436e-02	6.943844e-02	1.391774e+01
2.085127167567435e-02	6.950510e-02	1.424467e+01
2.087127167567435e-02	6.957176e-02	1.457100e+01
2.091127167567435e-02	6.970510e-02	1.522190e+01
2.133127167567433e-02	7.110510e-02	2.189168e+01
2.167127167567432e-02	7.223843e-02	2.701748e+01
2.203127167567431e-02	7.343843e-02	3.210799e+01
2.221127167567430e-02	7.403842e-02	3.450328e+01
2.223127167567430e-02	7.410509e-02	3.476269e+01
2.225127167567430e-02	7.417176e-02	3.502060e+01
2.226173419205157e-02	7.420664e-02	3.515443e+01
2.227019377028409e-02	7.423483e-02	3.526138e+01
2.227904892372799e-02	7.426435e-02	3.537143e+01
2.228849412784893e-02	7.429583e-02	3.548688e+01
2.229074844876881e-02	7.430334e-02	3.551363e+01
2.229374481699150e-02	7.431334e-02	3.554885e+01
2.229565543952207e-02	7.431971e-02	3.557100e+01
2.229567635230671e-02	7.431977e-02	3.557085e+01
2.229571817787599e-02	7.431991e-02	3.556856e+01
2.229574023582835e-02	7.431999e-02	3.556406e+01
2.229575847797025e-02	7.432005e-02	3.555425e+01
2.229577266913233e-02	7.432009e-02	3.553777e+01
2.229578594235948e-02	7.432014e-02	3.550797e+01
2.229579926914659e-02	7.432018e-02	3.545385e+01
2.229581281967286e-02	7.432023e-02	3.535543e+01
2.229582791337689e-02	7.432028e-02	3.516612e+01
2.229584162119512e-02	7.432032e-02	3.487349e+01
2.229585618890319e-02	7.432037e-02	3.436527e+01
2.229587012775492e-02	7.432042e-02	3.360445e+01
2.229588491602150e-02	7.432047e-02	3.241349e+01
2.229589981729991e-02	7.432052e-02	3.077917e+01
2.229591580296376e-02	7.432057e-02	2.863737e+01
2.229592232146311e-02	7.432059e-02	2.765842e+01
2.229593285197287e-02	7.432063e-02	2.602822e+01
2.229593960154134e-02	7.432065e-02	2.505161e+01
2.229594728741414e-02	7.432067e-02	2.409808e+01
2.229596265915973e-02	7.432073e-02	2.267642e+01
2.229599224904123e-02	7.432082e-02	2.077256e+01
2.229599729158028e-02	7.432085e-02	2.055589e+01
2.229600737665838e-02	7.432088e-02	2.028228e+01
2.229602754681460e-02	7.432094e-02	1.991030e+01
2.229606788712703e-02	7.432108e-02	1.949976e+01
2.229611389486790e-02	7.432123e-02	1.928288e+01
2.229617589708208e-02	7.432144e-02	1.917471e+01
2.229641226545596e-02	7.432222e-02	1.909686e+01
2.259213153074351e-02	7.530796e-02	1.967501e+01
2.293213153074350e-02	7.644129e-02	2.030385e+01
2.327213153074349e-02	7.757462e-02	2.087069e+01
2.363213153074347e-02	7.877462e-02	2.139448e+01
2.399213153074346e-02	7.997461e-02	2.183092e+01
2.435213153074344e-02	8.117461e-02	2.217183e+01
2.471213153074343e-02	8.237461e-02	2.241004e+01
2.507213153074341e-02	8.357461e-02	2.253956e+01
2.543213153074340e-02	8.477461e-02	2.255566e+01
2.579213153074338e-02	8.597460e-02	2.245502e+01
2.615213153074337e-02	8.717459e-02	2.223579e+01
2.651213153074335e-02	8.837459e-02	2.189759e+01
2.687213153074334e-02	8.957459e-02	2.144156e+01
2.721213153074332e-02	9.070792e-02	2.090492e+01
2.755213153074331e-02	9.184126e-02	2.026853e+01
2.787213153074330e-02	9.290792e-02	1.958169e+01
2.817213153074329e-02	9.390792e-02	1.886271e+01
2.845213153074327e-02	9.484125e-02	1.812559e+01
2.867213153074327e-02	9.557458e-02	1.749466e+01
2.879213153074326e-02	9.597458e-02	1.711994e+01
2.883213153074326e-02	9.610792e-02	1.698469e+01
2.885213153074326e-02	9.617458e-02	1.691276e+01
2.887213153074326e-02	9.624124e-02	1.683497e+01
2.889213153074326e-02	9.630791e-02	1.674493e+01
2.891213153074326e-02	9.637458e-02	1.663428e+01
2.893213153074325e-02	9.644125e-02	1.650391e+01
2.897213153074325e-02	9.657458e-02	1.622149e+01
2.901213153074325e-02	9.670791e-02	1.592819e+01
2.903213153074325e-02	9.677458e-02	1.577339e+01
2.905213153074325e-02	9.684125e-02	1.560598e+01
2.907213153074325e-02	9.690791e-02	1.542468e+01
2.907224871824325e-02	9.690830e-02	1.542061e+01
2.907240496824325e-02	9.690882e-02	1.541892e+01
2.907363409948981e-02	9.691292e-02	1.540546e+01
2.907462048659153e-02	9.691621e-02	1.539437e+01
2.907614467496570e-02	9.692129e-02	1.537673e+01
2.907913590596442e-02	9.693126e-02	1.534105e+01
2.907927480799800e-02	9.693173e-02	1.533949e+01
2.908038602426666e-02	9.693543e-02	1.532557e+01
2.908186042772887e-02	9.694034e-02	1.530674e+01
2.908350912758446e-02	9.694584e-02	1.528498e+01
2.908386884085755e-02	9.694704e-02	1.528018e+01
2.908395291123388e-02	9.694731e-02	1.527937e+01
2.908399682863440e-02	9.694746e-02	1.528024e+01
2.908406342348388e-02	9.694768e-02	1.528482e+01
2.908412679650322e-02	9.694789e-02	1.529047e+01
2.908417020943976e-02	9.694804e-02	1.529323e+01
2.908420472450905e-02	9.694815e-02	1.529408e+01
2.908425033663585e-02	9.694831e-02	1.529424e+01
2.908430959713470e-02	9.694850e-02	1.529390e+01
2.908435151031629e-02	9.694865e-02	1.529346e+01
2.908439071039260e-02	9.694877e-02	1.529296e+01
2.908443348432739e-02	9.694891e-02	1.529236e+01
2.908447955247820e-02	9.694907e-02	1.529168e+01
2.908452232151283e-02	9.694921e-02	1.529103e+01
2.908456319458732e-02	9.694935e-02	1.529039e+01
2.908460327623799e-02	9.694948e-02	1.528975e+01
2.908470432635891e-02	9.694982e-02	1.528813e+01
2.908492115741505e-02	9.695055e-02	1.528463e+01
2.910500906741951e-02	9.701750e-02	1.495812e+01
2.911803247934065e-02	9.706091e-02	1.474606e+01
2.913803247934065e-02	9.712758e-02	1.441995e+01
2.929803247934065e-02	9.766091e-02	1.179199e+01
2.973803247934063e-02	9.912758e-02	4.431730e+00
2.997803247934062e-02	9.992757e-02	3.723436e-01
3.003803247934062e-02	1.001276e-01	-6.437278e-01
3.039803247934060e-02	1.013276e-01	-6.722781e+00
3.071803247934059e-02	1.023942e-01	-1.205667e+01
3.085803247934058e-02	1.028609e-01	-1.435510e+01
3.087803247934058e-02	1.029276e-01	-1.468127e+01
3.089803247934058e-02	1.029942e-01	-1.500685e+01
3.091803247934058e-02	1.030609e-01	-1.533181e+01
3.099803247934058e-02	1.033276e-01	-1.662545e+01
3.141803247934056e-02	1.047276e-01	-2.322601e+01
3.175803247934054e-02	1.058609e-01	-2.827874e+01
3.211803247934053e-02	1.070609e-01	-3.327622e+01
3.231803247934052e-02	1.077276e-01	-3.587276e+01
3.233803247934052e-02	1.077942e-01	-3.612471e+01
3.235803247934052e-02	1.078609e-01	-3.637505e+01
3.236859589558495e-02	1.078961e-01	-3.650612e+01
3.237765841753125e-02	1.079263e-01	-3.661710e+01
3.238828603590403e-02	1.079617e-01	-3.674487e+01
3.239813565569277e-02	1.079946e-01	-3.686114e+01
3.240131913461922e-02	1.080052e-01	-3.689755e+01
3.240297434346161e-02	1.080107e-01	-3.691627e+01
3.240298664388169e-02	1.080107e-01	-3.691629e+01
3.240301124472184e-02	1.080108e-01	-3.691547e+01
3.240304306031496e-02	1.080109e-01	-3.691165e+01
3.240306227639560e-02	1.080110e-01	-3.690493e+01
3.240307824931430e-02	1.080110e-01	-3.689178e+01
3.240309184846023e-02	1.080111e-01	-3.686916e+01
3.240310513506652e-02	1.080111e-01	-3.682809e+01
3.240311858998434e-02	1.080112e-01	-3.675441e+01
3.240313222718114e-02	1.080112e-01	-3.662388e+01
3.240314680715008e-02	1.080113e-01	-3.638708e+01
3.240316059758924e-02	1.080113e-01	-3.601497e+01
3.240317499638717e-02	1.080114e-01	-3.539507e+01
3.240318918045530e-02	1.080114e-01	-3.446796e+01
3.240320410927726e-02	1.080115e-01	-3.308406e+01
3.240321945894543e-02	1.080115e-01	-3.126809e+01
3.240322913275406e-02	1.080116e-01	-2.993506e+01
3.240323514527439e-02	1.080116e-01	-2.903653e+01
3.240324302633335e-02	1.080116e-01	-2.785045e+01
3.240324902086691e-02	1.080116e-01	-2.700055e+01
3.240325647081736e-02	1.080116e-01	-2.607623e+01
3.240327137071825e-02	1.080117e-01	-2.461350e+01
3.240329156800180e-02	1.080118e-01	-2.312668e+01
3.240329661732268e-02	1.080118e-01	-2.286050e+01
3.240330671596446e-02	1.080118e-01	-2.249309e+01
3.240332691324801e-02	1.080119e-01	-2.200251e+01
