time	V(b1)	V(b2)	V(e)	V(rpot)	I(R3)	I(R4)	Ix(U1:B2)	Ix(U1:E)
1.618632139020146e-02	7.040473e-02	1.967998e+01	9.611128e+00	6.474529e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.331068e-11
1.648632139020147e-02	7.040473e-02	1.967998e+01	1.051601e+01	6.594529e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.240580e-11
1.678632139020148e-02	7.040473e-02	1.967998e+01	1.132878e+01	6.714529e+04	3.200215e-03	3.200215e-03	3.200215e-03	-1.924518e-11
1.698632139020148e-02	7.040674e-02	1.967997e+01	1.182659e+01	6.794529e+04	3.200304e-03	3.200306e-03	3.200304e-03	2.332639e-09
1.699882139020148e-02	7.040832e-02	1.967996e+01	1.185664e+01	6.799529e+04	3.200374e-03	3.200378e-03	3.200374e-03	4.244664e-09
1.702382139020148e-02	7.044390e-02	1.967981e+01	1.191573e+01	6.809529e+04	3.201948e-03	3.201995e-03	3.201948e-03	4.703190e-08
1.707382139020147e-02	7.061783e-02	1.967904e+01	1.203297e+01	6.829529e+04	3.209645e-03	3.209902e-03	3.209645e-03	2.565186e-07
1.707538389020147e-02	7.063942e-02	1.967894e+01	1.203661e+01	6.830154e+04	3.210600e-03	3.210883e-03	3.210600e-03	2.830050e-07
1.707577451520147e-02	7.065016e-02	1.967889e+01	1.203751e+01	6.830310e+04	3.211075e-03	3.211371e-03	3.211075e-03	2.962524e-07
1.707655576520146e-02	7.068747e-02	1.967873e+01	1.203932e+01	6.830623e+04	3.212725e-03	3.213067e-03	3.212725e-03	3.425693e-07
1.707811826520146e-02	7.080026e-02	1.967823e+01	1.204293e+01	6.831248e+04	3.217710e-03	3.218194e-03	3.217710e-03	4.833908e-07
1.707816709332646e-02	7.080597e-02	1.967820e+01	1.204304e+01	6.831267e+04	3.217963e-03	3.218453e-03	3.217963e-03	4.910070e-07
1.707826474957647e-02	7.082611e-02	1.967812e+01	1.204327e+01	6.831306e+04	3.218849e-03	3.219368e-03	3.218849e-03	5.196335e-07
1.707846006207647e-02	7.088733e-02	1.967785e+01	1.204372e+01	6.831384e+04	3.221541e-03	3.222152e-03	3.221541e-03	6.104258e-07
1.707850889020147e-02	7.092372e-02	1.967769e+01	1.204383e+01	6.831404e+04	3.223131e-03	3.223805e-03	3.223131e-03	6.746962e-07
1.707860654645148e-02	7.107619e-02	1.967702e+01	1.204406e+01	6.831443e+04	3.229747e-03	3.230736e-03	3.229747e-03	9.892881e-07
1.707863096051397e-02	7.115814e-02	1.967667e+01	1.204411e+01	6.831452e+04	3.233268e-03	3.234461e-03	3.233268e-03	1.192603e-06
1.707863706402959e-02	7.119276e-02	1.967653e+01	1.204413e+01	6.831455e+04	3.234738e-03	3.236035e-03	3.234738e-03	1.296079e-06
1.707864927106084e-02	7.128068e-02	1.967616e+01	1.204416e+01	6.831459e+04	3.238437e-03	3.240031e-03	3.238437e-03	1.594343e-06
1.707865232281866e-02	7.131016e-02	1.967603e+01	1.204416e+01	6.831461e+04	3.239662e-03	3.241370e-03	3.239662e-03	1.709196e-06
1.707865842633428e-02	7.138503e-02	1.967573e+01	1.204418e+01	6.831463e+04	3.242744e-03	3.244774e-03	3.242744e-03	2.029690e-06
1.707865995221319e-02	7.140815e-02	1.967563e+01	1.204418e+01	6.831464e+04	3.243685e-03	3.245825e-03	3.243685e-03	2.139550e-06
1.707866300397101e-02	7.147262e-02	1.967537e+01	1.204419e+01	6.831465e+04	3.246249e-03	3.248755e-03	3.246249e-03	2.506199e-06
1.707866910748664e-02	7.164692e-02	1.967470e+01	1.204420e+01	6.831468e+04	3.253025e-03	3.256678e-03	3.253025e-03	3.652849e-06
1.707867063336554e-02	7.171796e-02	1.967444e+01	1.204420e+01	6.831468e+04	3.255639e-03	3.259907e-03	3.255639e-03	4.267742e-06
1.707867368512336e-02	7.192789e-02	1.967370e+01	1.204421e+01	6.831470e+04	3.263028e-03	3.269450e-03	3.263028e-03	6.421434e-06
1.707867444806281e-02	7.201245e-02	1.967343e+01	1.204421e+01	6.831470e+04	3.265750e-03	3.273293e-03	3.265750e-03	7.543700e-06
1.707867597394172e-02	7.226228e-02	1.967268e+01	1.204422e+01	6.831470e+04	3.273243e-03	3.284649e-03	3.273243e-03	1.140651e-05
1.707867635541145e-02	7.236248e-02	1.967241e+01	1.204422e+01	6.831470e+04	3.275889e-03	3.289204e-03	3.275889e-03	1.331519e-05
1.707867711835090e-02	7.265664e-02	1.967171e+01	1.204422e+01	6.831471e+04	3.282938e-03	3.302575e-03	3.282938e-03	1.963626e-05
1.707867730908576e-02	7.277136e-02	1.967147e+01	1.204422e+01	6.831471e+04	3.285299e-03	3.307789e-03	3.285299e-03	2.248905e-05
1.707867769055549e-02	7.309852e-02	1.967087e+01	1.204422e+01	6.831471e+04	3.291307e-03	3.322660e-03	3.291307e-03	3.135275e-05
1.707867778592292e-02	7.321654e-02	1.967068e+01	1.204422e+01	6.831471e+04	3.293181e-03	3.328025e-03	3.293181e-03	3.484744e-05
1.707867797665778e-02	7.389355e-02	1.967002e+01	1.204422e+01	6.831471e+04	3.299754e-03	3.358798e-03	3.299754e-03	5.905608e-05
1.707867835812751e-02	7.645633e-02	1.966802e+01	1.204422e+01	6.831471e+04	3.319766e-03	3.475288e-03	3.319766e-03	1.555195e-04
1.707867837004844e-02	7.662883e-02	1.966793e+01	1.204422e+01	6.831471e+04	3.320663e-03	3.483129e-03	3.320663e-03	1.624633e-04
1.707867839389030e-02	7.722200e-02	1.966770e+01	1.204422e+01	6.831471e+04	3.323016e-03	3.510091e-03	3.323016e-03	1.870734e-04
1.707867844157401e-02	8.017461e-02	1.966702e+01	1.204422e+01	6.831471e+04	3.329807e-03	3.644301e-03	3.329807e-03	3.144935e-04
1.707867853694145e-02	9.399746e-02	1.966500e+01	1.204422e+01	6.831471e+04	3.350007e-03	4.272612e-03	3.350007e-03	9.226625e-04
1.707867856078331e-02	1.082272e-01	1.966422e+01	1.204422e+01	6.831471e+04	3.357775e-03	4.919416e-03	3.357775e-03	1.561807e-03
1.707867860846703e-02	1.706389e-01	1.966220e+01	1.204422e+01	6.831471e+04	3.378062e-03	7.756316e-03	3.378062e-03	4.378580e-03
1.707867862038795e-02	2.042046e-01	1.966164e+01	1.204421e+01	6.831471e+04	3.383569e-03	9.282029e-03	3.383569e-03	5.898688e-03
1.707867864422981e-02	3.436085e-01	1.966051e+01	1.204421e+01	6.831471e+04	3.394845e-03	1.561857e-02	3.394845e-03	1.222362e-02
1.707867867887160e-02	7.419874e-01	1.965898e+01	1.204419e+01	6.831471e+04	3.410168e-03	3.372670e-02	3.410168e-03	3.031615e-02
1.707867872084236e-02	1.539989e+00	1.965741e+01	1.204415e+01	6.831472e+04	3.425901e-03	6.999949e-02	3.425901e-03	6.657290e-02
1.707867876988250e-02	2.744146e+00	1.965617e+01	1.204406e+01	6.831472e+04	3.438299e-03	1.247339e-01	3.438299e-03	1.212692e-01
1.707867878860514e-02	3.127945e+00	1.965592e+01	1.204401e+01	6.831472e+04	3.440761e-03	1.421793e-01	3.440761e-03	1.386855e-01
1.707867881182611e-02	3.472090e+00	1.965573e+01	1.204393e+01	6.831472e+04	3.442721e-03	1.578223e-01	3.442721e-03	1.543512e-01
1.707867883512063e-02	3.700091e+00	1.965561e+01	1.204385e+01	6.831472e+04	3.443929e-03	1.681859e-01	3.443929e-03	1.647355e-01
1.707867884869012e-02	3.783268e+00	1.965556e+01	1.204381e+01	6.831472e+04	3.444352e-03	1.719667e-01	3.444352e-03	1.685160e-01
1.707867886309930e-02	3.838432e+00	1.965554e+01	1.204375e+01	6.831472e+04	3.444630e-03	1.744742e-01	3.444630e-03	1.710259e-01
1.707867889724420e-02	3.908889e+00	1.965550e+01	1.204363e+01	6.831472e+04	3.445008e-03	1.776768e-01	3.445008e-03	1.742298e-01
1.707867895476968e-02	3.943154e+00	1.965548e+01	1.204341e+01	6.831472e+04	3.445248e-03	1.792343e-01	3.445248e-03	1.757889e-01
1.707888871321886e-02	3.679516e+00	1.962741e+01	1.130520e+01	6.831556e+04	3.725905e-03	1.672507e-01	3.725905e-03	1.635241e-01
1.707909847166804e-02	3.432654e+00	1.960124e+01	1.061667e+01	6.831640e+04	3.987576e-03	1.560297e-01	3.987576e-03	1.520408e-01
1.707930823011721e-02	3.202569e+00	1.957697e+01	9.977830e+00	6.831724e+04	4.230261e-03	1.455713e-01	4.230261e-03	1.413390e-01
1.707951798856639e-02	2.989260e+00	1.955460e+01	9.388671e+00	6.831808e+04	4.453960e-03	1.358754e-01	4.453960e-03	1.314187e-01
1.707972774701557e-02	2.792727e+00	1.953413e+01	8.849198e+00	6.831891e+04	4.658673e-03	1.269421e-01	4.658673e-03	1.222799e-01
1.707993750546475e-02	2.612971e+00	1.951556e+01	8.359409e+00	6.831975e+04	4.844400e-03	1.187714e-01	4.844400e-03	1.139226e-01
1.708014726391392e-02	2.449991e+00	1.949889e+01	7.919305e+00	6.832059e+04	5.011141e-03	1.113632e-01	5.011141e-03	1.063468e-01
1.708127357437124e-02	1.713818e+00	1.942227e+01	5.894542e+00	6.832509e+04	5.777258e-03	7.790081e-02	5.777258e-03	7.212210e-02
1.708256948523261e-02	1.135239e+00	1.936231e+01	4.302602e+00	6.833028e+04	6.376941e-03	5.160175e-02	6.376941e-03	4.522536e-02
1.708378481245099e-02	7.858841e-01	1.932648e+01	3.344113e+00	6.833514e+04	6.735171e-03	3.572201e-02	6.735171e-03	2.898644e-02
1.708505755021082e-02	5.540911e-01	1.930341e+01	2.718083e+00	6.834023e+04	6.965896e-03	2.518596e-02	6.965896e-03	1.821773e-02
1.708639368932373e-02	3.919365e-01	1.928845e+01	2.301975e+00	6.834558e+04	7.115505e-03	1.781529e-02	7.115505e-03	1.069602e-02
1.708654931335539e-02	3.764033e-01	1.928697e+01	2.260898e+00	6.834620e+04	7.130269e-03	1.710924e-02	7.130269e-03	9.977759e-03
1.708670493738705e-02	3.614512e-01	1.928564e+01	2.223287e+00	6.834682e+04	7.143603e-03	1.642960e-02	7.143603e-03	9.286604e-03
1.708686056141872e-02	3.470803e-01	1.928445e+01	2.189143e+00	6.834745e+04	7.155507e-03	1.577637e-02	7.155507e-03	8.622551e-03
1.708701618545038e-02	3.332904e-01	1.928340e+01	2.158466e+00	6.834807e+04	7.165980e-03	1.514956e-02	7.165980e-03	7.985599e-03
1.708717180948205e-02	3.200816e-01	1.928250e+01	2.131254e+00	6.834869e+04	7.175023e-03	1.454916e-02	7.175023e-03	7.375749e-03
1.708732743351371e-02	3.074540e-01	1.928174e+01	2.107509e+00	6.834931e+04	7.182635e-03	1.397518e-02	7.182635e-03	6.793001e-03
1.708748305754537e-02	2.954074e-01	1.928112e+01	2.087231e+00	6.834993e+04	7.188817e-03	1.342761e-02	7.188817e-03	6.237355e-03
1.708751974737145e-02	2.926759e-01	1.928097e+01	2.082459e+00	6.835008e+04	7.190303e-03	1.330345e-02	7.190303e-03	6.112837e-03
1.708755643719753e-02	2.898291e-01	1.928083e+01	2.077826e+00	6.835022e+04	7.191703e-03	1.317405e-02	7.191703e-03	5.982765e-03
1.708759312702361e-02	2.868672e-01	1.928070e+01	2.073331e+00	6.835037e+04	7.193018e-03	1.303942e-02	7.193018e-03	5.847142e-03
1.708762981684969e-02	2.837901e-01	1.928057e+01	2.068974e+00	6.835052e+04	7.194248e-03	1.289955e-02	7.194248e-03	5.705966e-03
1.708766650667576e-02	2.805978e-01	1.928046e+01	2.064756e+00	6.835067e+04	7.195393e-03	1.275445e-02	7.195393e-03	5.559237e-03
1.708770319650184e-02	2.772904e-01	1.928035e+01	2.060677e+00	6.835081e+04	7.196454e-03	1.260411e-02	7.196454e-03	5.406956e-03
1.708773988632792e-02	2.738677e-01	1.928026e+01	2.056736e+00	6.835096e+04	7.197429e-03	1.244853e-02	7.197429e-03	5.249122e-03
1.708779557004662e-02	2.671943e-01	1.928015e+01	2.051129e+00	6.835118e+04	7.198463e-03	1.214520e-02	7.198463e-03	4.945350e-03
1.708781247122658e-02	2.664137e-01	1.928009e+01	2.049378e+00	6.835124e+04	7.199077e-03	1.210971e-02	7.199077e-03	4.908905e-03
1.708782937240653e-02	2.650025e-01	1.928004e+01	2.047683e+00	6.835131e+04	7.199530e-03	1.204556e-02	7.199530e-03	4.844120e-03
1.708784627358648e-02	2.629605e-01	1.928002e+01	2.046044e+00	6.835137e+04	7.199823e-03	1.195275e-02	7.199823e-03	4.750996e-03
1.708786317476643e-02	2.602878e-01	1.928000e+01	2.044462e+00	6.835144e+04	7.199954e-03	1.183126e-02	7.199954e-03	4.629534e-03
1.708788007594638e-02	2.569844e-01	1.928001e+01	2.042936e+00	6.835151e+04	7.199925e-03	1.168111e-02	7.199925e-03	4.479733e-03
1.708789697712633e-02	2.530504e-01	1.928003e+01	2.041467e+00	6.835158e+04	7.199735e-03	1.150229e-02	7.199735e-03	4.301592e-03
1.708791387830629e-02	2.484856e-01	1.928006e+01	2.040054e+00	6.835166e+04	7.199384e-03	1.129480e-02	7.199384e-03	4.095113e-03
1.708792283420597e-02	2.447369e-01	1.928011e+01	2.039334e+00	6.835169e+04	7.198907e-03	1.112440e-02	7.198907e-03	3.924782e-03
1.708792731215580e-02	2.417569e-01	1.928016e+01	2.038989e+00	6.835171e+04	7.198419e-03	1.098895e-02	7.198419e-03	3.788633e-03
1.708792910333574e-02	2.398949e-01	1.928019e+01	2.038857e+00	6.835172e+04	7.198063e-03	1.090432e-02	7.198063e-03	3.705426e-03
1.708793337776941e-02	2.341653e-01	1.928031e+01	2.038552e+00	6.835173e+04	7.196945e-03	1.064388e-02	7.196945e-03	3.446274e-03
1.708793430053449e-02	2.320835e-01	1.928036e+01	2.038490e+00	6.835173e+04	7.196417e-03	1.054925e-02	7.196417e-03	3.352570e-03
1.708793614606462e-02	2.266407e-01	1.928049e+01	2.038373e+00	6.835174e+04	7.195107e-03	1.030185e-02	7.195107e-03	3.106679e-03
1.708793660744715e-02	2.248183e-01	1.928054e+01	2.038345e+00	6.835175e+04	7.194638e-03	1.021901e-02	7.194638e-03	3.024380e-03
1.708793753021222e-02	2.190043e-01	1.928071e+01	2.038295e+00	6.835175e+04	7.192906e-03	9.954739e-03	7.192906e-03	2.761649e-03
1.708793937574235e-02	1.989464e-01	1.928157e+01	2.038214e+00	6.835176e+04	7.184341e-03	9.043018e-03	7.184341e-03	1.858106e-03
1.708794074081919e-02	1.789798e-01	1.928418e+01	2.038179e+00	6.835177e+04	7.158224e-03	8.135447e-03	7.158224e-03	9.769134e-04
1.708794240547577e-02	1.604604e-01	1.929174e+01	2.038169e+00	6.835177e+04	7.082589e-03	7.293653e-03	7.082589e-03	2.110675e-04
1.708794405325748e-02	1.535233e-01	1.930242e+01	2.038174e+00	6.835177e+04	6.975827e-03	6.978330e-03	6.975827e-03	2.503153e-06
1.708794585908138e-02	1.507248e-01	1.931489e+01	2.038183e+00	6.835178e+04	6.851122e-03	6.851125e-03	6.851122e-03	3.558037e-09
1.708794804963612e-02	1.475426e-01	1.932935e+01	2.038195e+00	6.835179e+04	6.706483e-03	6.706483e-03	6.706483e-03	-1.788306e-11
1.708795243074561e-02	1.416522e-01	1.935613e+01	2.038218e+00	6.835181e+04	6.438738e-03	6.438738e-03	6.438738e-03	-2.240414e-11
1.708796119296457e-02	1.314395e-01	1.940255e+01	2.038263e+00	6.835184e+04	5.974521e-03	5.974521e-03	5.974521e-03	-2.362044e-11
1.708797871740252e-02	1.152075e-01	1.947633e+01	2.038355e+00	6.835191e+04	5.236703e-03	5.236703e-03	5.236703e-03	-2.555196e-11
1.708800122386191e-02	1.001974e-01	1.954456e+01	2.038473e+00	6.835201e+04	4.554428e-03	4.554428e-03	4.554428e-03	-2.733803e-11
1.708802805132760e-02	8.861747e-02	1.959719e+01	2.038613e+00	6.835211e+04	4.028067e-03	4.028067e-03	4.028067e-03	-2.871591e-11
1.708805857165523e-02	8.081006e-02	1.963268e+01	2.038773e+00	6.835223e+04	3.673185e-03	3.673185e-03	3.673185e-03	-2.964483e-11
1.708809571083188e-02	7.569940e-02	1.965591e+01	2.038967e+00	6.835238e+04	3.440882e-03	3.440882e-03	3.440882e-03	-3.025280e-11
1.708814048255047e-02	7.275429e-02	1.966930e+01	2.039201e+00	6.835256e+04	3.307013e-03	3.307013e-03	3.307013e-03	-3.060304e-11
1.708819771672440e-02	7.124317e-02	1.967617e+01	2.039501e+00	6.835279e+04	3.238326e-03	3.238326e-03	3.238326e-03	-3.078256e-11
1.708827191510136e-02	7.062416e-02	1.967898e+01	2.039889e+00	6.835309e+04	3.210189e-03	3.210189e-03	3.210189e-03	-3.085584e-11
1.708895800413903e-02	7.048970e-02	1.967959e+01	2.043477e+00	6.835583e+04	3.204077e-03	3.204077e-03	3.204077e-03	-3.086825e-11
1.708964409317671e-02	7.038961e-02	1.968005e+01	2.047064e+00	6.835858e+04	3.199528e-03	3.199528e-03	3.199528e-03	-3.087657e-11
1.709033018221439e-02	7.032389e-02	1.968034e+01	2.050650e+00	6.836132e+04	3.196540e-03	3.196540e-03	3.196540e-03	-3.088081e-11
1.709101627125206e-02	7.029254e-02	1.968049e+01	2.054235e+00	6.836407e+04	3.195116e-03	3.195116e-03	3.195116e-03	-3.088095e-11
1.709170236028974e-02	7.029556e-02	1.968047e+01	2.057819e+00	6.836681e+04	3.195253e-03	3.195253e-03	3.195253e-03	-3.087701e-11
1.709238844932741e-02	7.033296e-02	1.968030e+01	2.061402e+00	6.836955e+04	3.196953e-03	3.196953e-03	3.196953e-03	-3.086898e-11
1.709307453836509e-02	7.040472e-02	1.967998e+01	2.064984e+00	6.837230e+04	3.200215e-03	3.200215e-03	3.200215e-03	-3.085686e-11
1.727164116978955e-02	7.040472e-02	1.967998e+01	2.959613e+00	6.908657e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.996221e-11
1.745020780121401e-02	7.040472e-02	1.967998e+01	3.809326e+00	6.980083e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.911248e-11
1.762877443263847e-02	7.040472e-02	1.967998e+01	4.614124e+00	7.051510e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.830767e-11
1.780734106406293e-02	7.040472e-02	1.967998e+01	5.374007e+00	7.122937e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.754779e-11
1.798590769548740e-02	7.040472e-02	1.967998e+01	6.088975e+00	7.194363e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.683282e-11
1.816447432691186e-02	7.040472e-02	1.967998e+01	6.759027e+00	7.265790e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.616277e-11
1.834304095833632e-02	7.040472e-02	1.967998e+01	7.384165e+00	7.337216e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.553764e-11
1.864304095833633e-02	7.040472e-02	1.967998e+01	8.367346e+00	7.457216e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.455447e-11
1.881446952976490e-02	7.040472e-02	1.967998e+01	8.884515e+00	7.525788e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.924361e-11
1.898589810119348e-02	7.040472e-02	1.967998e+01	9.378047e+00	7.594359e+04	3.200214e-03	3.200214e-03	3.200214e-03	-3.068018e-11
1.915732667262205e-02	7.040472e-02	1.967998e+01	9.847942e+00	7.662931e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.886415e-11
1.932875524405063e-02	7.040473e-02	1.967998e+01	1.029420e+01	7.731502e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.379554e-11
1.950018381547921e-02	7.040473e-02	1.967998e+01	1.071682e+01	7.800074e+04	3.200215e-03	3.200215e-03	3.200215e-03	-1.547435e-11
1.967161238690779e-02	7.040474e-02	1.967998e+01	1.111580e+01	7.868645e+04	3.200216e-03	3.200216e-03	3.200216e-03	-3.900569e-12
1.984304095833636e-02	7.040475e-02	1.967998e+01	1.149115e+01	7.937216e+04	3.200216e-03	3.200216e-03	3.200216e-03	1.092580e-11
1.994304095833636e-02	7.040703e-02	1.967997e+01	1.170330e+01	7.977216e+04	3.200317e-03	3.200320e-03	3.200317e-03	2.739097e-09
2.004304095833637e-02	7.041623e-02	1.967993e+01	1.191050e+01	8.017216e+04	3.200724e-03	3.200738e-03	3.200724e-03	1.376342e-08
2.005554095833637e-02	7.042401e-02	1.967989e+01	1.193593e+01	8.022216e+04	3.201068e-03	3.201092e-03	3.201068e-03	2.310549e-08
2.008054095833636e-02	7.045920e-02	1.967974e+01	1.198624e+01	8.032216e+04	3.202626e-03	3.202691e-03	3.202626e-03	6.537184e-08
2.008679095833636e-02	7.047965e-02	1.967965e+01	1.199876e+01	8.034716e+04	3.203531e-03	3.203620e-03	3.203531e-03	8.996811e-08
2.009929095833636e-02	7.055274e-02	1.967932e+01	1.202370e+01	8.039716e+04	3.206765e-03	3.206943e-03	3.206765e-03	1.776323e-07
2.010241595833637e-02	7.060087e-02	1.967911e+01	1.202991e+01	8.040966e+04	3.208895e-03	3.209131e-03	3.208895e-03	2.359032e-07
2.010866595833637e-02	7.077578e-02	1.967834e+01	1.204232e+01	8.043466e+04	3.216631e-03	3.217081e-03	3.216631e-03	4.499796e-07
2.010886127083637e-02	7.079563e-02	1.967825e+01	1.204270e+01	8.043545e+04	3.217506e-03	3.217984e-03	3.217506e-03	4.770538e-07
2.010926410286762e-02	7.087517e-02	1.967790e+01	1.204350e+01	8.043705e+04	3.221010e-03	3.221598e-03	3.221010e-03	5.883917e-07
2.010928851693011e-02	7.088526e-02	1.967785e+01	1.204355e+01	8.043716e+04	3.221453e-03	3.222057e-03	3.221453e-03	6.039911e-07
2.010933734505511e-02	7.091760e-02	1.967771e+01	1.204364e+01	8.043735e+04	3.222868e-03	3.223527e-03	3.222868e-03	6.592902e-07
2.010943500130512e-02	7.102802e-02	1.967723e+01	1.204384e+01	8.043774e+04	3.227678e-03	3.228546e-03	3.227678e-03	8.685940e-07
2.010945941536761e-02	7.107805e-02	1.967702e+01	1.204389e+01	8.043784e+04	3.229844e-03	3.230820e-03	3.229844e-03	9.764810e-07
2.010946551888323e-02	7.109655e-02	1.967694e+01	1.204390e+01	8.043786e+04	3.230640e-03	3.231661e-03	3.230640e-03	1.021077e-06
2.010947772591448e-02	7.115288e-02	1.967670e+01	1.204392e+01	8.043791e+04	3.233035e-03	3.234222e-03	3.233035e-03	1.186988e-06
2.010950213997698e-02	7.133135e-02	1.967595e+01	1.204397e+01	8.043801e+04	3.240526e-03	3.242334e-03	3.240526e-03	1.809079e-06
2.010950824349260e-02	7.140633e-02	1.967564e+01	1.204398e+01	8.043803e+04	3.243617e-03	3.245742e-03	3.243617e-03	2.125131e-06
2.010950976937151e-02	7.143292e-02	1.967553e+01	1.204398e+01	8.043804e+04	3.244694e-03	3.246951e-03	3.244694e-03	2.256216e-06
2.010951282112933e-02	7.150618e-02	1.967524e+01	1.204399e+01	8.043805e+04	3.247577e-03	3.250281e-03	3.247577e-03	2.703695e-06
2.010951892464495e-02	7.171346e-02	1.967445e+01	1.204400e+01	8.043808e+04	3.255503e-03	3.259702e-03	3.255503e-03	4.199362e-06
2.010952045052386e-02	7.181019e-02	1.967411e+01	1.204400e+01	8.043808e+04	3.258902e-03	3.264099e-03	3.258902e-03	5.198117e-06
2.010952350228168e-02	7.213309e-02	1.967305e+01	1.204401e+01	8.043809e+04	3.269462e-03	3.278777e-03	3.269462e-03	9.315069e-06
2.010952426522113e-02	7.226388e-02	1.967266e+01	1.204401e+01	8.043809e+04	3.273372e-03	3.284722e-03	3.273372e-03	1.134989e-05
2.010952445595598e-02	7.231051e-02	1.967253e+01	1.204401e+01	8.043810e+04	3.274657e-03	3.286842e-03	3.274657e-03	1.218498e-05
2.010952483742572e-02	7.243974e-02	1.967221e+01	1.204401e+01	8.043810e+04	3.277844e-03	3.292715e-03	3.277844e-03	1.487258e-05
2.010952560036516e-02	7.280158e-02	1.967141e+01	1.204401e+01	8.043810e+04	3.285931e-03	3.309163e-03	3.285931e-03	2.323230e-05
2.010952579110002e-02	7.296035e-02	1.967112e+01	1.204401e+01	8.043810e+04	3.288828e-03	3.316380e-03	3.288828e-03	2.755166e-05
2.010952617256975e-02	7.345309e-02	1.967034e+01	1.204401e+01	8.043810e+04	3.296576e-03	3.338777e-03	3.296576e-03	4.220095e-05
2.010952626793719e-02	7.366181e-02	1.967008e+01	1.204401e+01	8.043810e+04	3.299188e-03	3.348264e-03	3.299188e-03	4.907596e-05
2.010952645867205e-02	7.429023e-02	1.966941e+01	1.204401e+01	8.043811e+04	3.305879e-03	3.376829e-03	3.305879e-03	7.096864e-05
2.010952650635577e-02	7.453367e-02	1.966920e+01	1.204401e+01	8.043811e+04	3.307986e-03	3.387894e-03	3.307986e-03	7.994387e-05
2.010952660172320e-02	7.521880e-02	1.966869e+01	1.204401e+01	8.043811e+04	3.313085e-03	3.419037e-03	3.313085e-03	1.059685e-04
2.010952662556506e-02	7.545476e-02	1.966854e+01	1.204401e+01	8.043811e+04	3.314582e-03	3.429762e-03	3.314582e-03	1.151783e-04
2.010952667324878e-02	7.623799e-02	1.966816e+01	1.204401e+01	8.043811e+04	3.318404e-03	3.465363e-03	3.318404e-03	1.469480e-04
2.010952676861621e-02	7.865489e-02	1.966721e+01	1.204401e+01	8.043811e+04	3.327907e-03	3.575222e-03	3.327907e-03	2.473163e-04
